transaction_id,customer_key,item_key,payment_method_key,location_key,category_key,quantity,total_spent,transaction_date_iso,discount_applied
TXN_4984302,25,5,1,2,1,10,245.0,2022-02-17,
TXN_5659150,4,11,3,2,1,6,30.0,2024-07-18,False
TXN_7275320,4,84,2,2,4,2,61.0,2022-09-30,
TXN_3827311,25,161,2,1,7,6,30.0,2023-07-17,False
TXN_1665071,15,20,3,1,1,8,76.0,2024-05-15,False
TXN_9123011,21,34,1,1,2,3,91.5,2023-06-09,
TXN_2191926,19,50,3,1,2,5,85.0,2022-10-18,True
TXN_1641449,13,120,2,2,5,3,28.5,2024-01-19,True
TXN_1207984,17,108,2,1,5,6,174.0,2022-05-10,
TXN_8211512,9,85,3,2,4,7,224.0,2024-10-05,True
TXN_1387633,2,177,3,1,8,6,120.0,2024-01-01,False
TXN_8152726,6,88,2,1,4,2,70.0,2024-02-10,True
TXN_7758732,1,48,3,1,2,8,112.0,2022-11-11,
TXN_6292683,8,114,2,2,5,8,292.0,2023-07-28,
TXN_8242549,8,131,3,2,6,6,156.0,2023-01-08,
TXN_1030654,20,165,3,2,7,7,266.0,2022-08-26,True
TXN_4459141,25,5,3,2,1,9,220.5,2023-03-28,
TXN_1168511,5,102,3,2,5,2,40.0,2022-05-03,
TXN_6187461,14,104,1,2,5,3,69.0,2023-03-05,
TXN_9122970,18,122,2,2,5,7,87.5,2024-08-31,True
TXN_9779568,17,152,3,1,7,4,80.0,2022-06-04,
TXN_7342519,9,112,1,2,5,3,100.5,2022-09-30,
TXN_8414334,23,148,3,2,6,8,112.0,2024-11-27,True
TXN_7694074,5,42,1,1,2,4,164.0,2024-12-05,True
TXN_5746977,13,31,1,2,2,9,234.0,2023-06-15,False
TXN_7011651,24,5,1,2,1,7,171.5,2024-11-25,False
TXN_3447649,24,87,2,1,4,1,33.5,2024-02-20,False
TXN_9534348,19,101,2,2,5,1,18.5,2023-09-09,True
TXN_1888268,14,170,3,2,7,6,57.0,2023-07-29,
TXN_8984720,6,70,2,2,3,9,85.5,2024-01-26,True
TXN_9635879,7,114,3,2,5,9,328.5,2023-09-30,True
TXN_4979950,17,121,3,1,5,8,88.0,2022-10-17,
TXN_9604839,16,104,3,2,5,6,138.0,2022-07-16,True
TXN_4086576,7,10,3,2,1,9,288.0,2024-04-09,
TXN_5140377,4,29,3,2,2,7,161.0,2022-01-23,False
TXN_8749911,14,133,1,2,6,1,29.0,2023-11-17,True
TXN_9066835,17,101,3,1,5,2,37.0,2024-04-03,False
TXN_7404296,16,39,3,1,2,1,36.5,2022-07-25,False
TXN_1481272,24,97,1,2,4,1,12.5,2022-05-19,True
TXN_6871081,18,15,1,2,1,6,228.0,2023-09-24,True
TXN_4727980,6,127,3,2,6,3,60.0,2023-11-17,
TXN_7017635,14,174,1,2,7,7,108.5,2023-09-11,
TXN_4570231,15,190,3,1,8,5,190.0,2022-12-17,True
TXN_5107572,6,43,2,1,2,8,52.0,2023-09-06,True
TXN_2300485,1,127,3,2,6,10,200.0,2024-12-23,False
TXN_6203082,16,56,1,1,3,10,260.0,2024-01-12,
TXN_6981287,17,127,1,1,6,2,40.0,2023-06-08,False
TXN_6483684,10,195,1,1,8,9,85.5,2024-03-09,False
TXN_9580760,8,52,2,2,3,7,140.0,2023-11-20,
TXN_5286547,16,117,3,2,5,10,410.0,2023-02-16,False
TXN_6640803,17,194,3,2,8,8,64.0,2022-09-09,True
TXN_9174227,19,31,2,1,2,4,104.0,2023-02-28,True
TXN_1507506,1,118,3,1,5,7,45.5,2023-03-31,False
TXN_5254886,22,12,3,2,1,10,335.0,2023-05-26,True
TXN_5689168,11,181,3,2,8,2,52.0,2022-02-24,False
TXN_7793902,6,186,3,1,8,8,40.0,2023-04-01,
TXN_6111459,14,73,1,1,3,8,112.0,2023-05-22,False
TXN_6212454,17,54,1,1,3,5,115.0,2024-04-14,True
TXN_1950133,5,104,2,2,5,3,69.0,2023-11-11,
TXN_8932184,4,12,2,1,1,2,67.0,2023-12-22,True
TXN_1538849,21,149,1,1,6,6,93.0,2022-11-26,False
TXN_5687185,21,48,3,1,2,1,14.0,2022-02-05,True
TXN_4396084,19,146,1,1,6,2,22.0,2024-03-30,True
TXN_9029187,16,113,2,1,5,5,175.0,2022-08-15,
TXN_6681054,4,138,2,2,6,4,140.0,2024-02-06,
TXN_2973718,16,55,2,1,3,9,220.5,2023-05-28,True
TXN_9943430,20,136,2,1,6,5,25.0,2022-01-03,True
TXN_8091223,19,39,1,1,2,6,219.0,2024-03-29,True
TXN_1293012,6,183,3,1,8,4,116.0,2022-03-30,True
TXN_3149006,8,165,2,2,7,7,266.0,2024-05-19,True
TXN_5721092,7,187,3,1,8,5,167.5,2023-08-07,
TXN_8636216,19,33,3,1,2,1,29.0,2024-04-14,False
TXN_5682462,20,16,1,2,1,8,316.0,2024-05-19,True
TXN_9204093,21,49,1,2,2,6,93.0,2023-02-14,False
TXN_5541676,17,25,3,2,1,9,153.0,2024-03-20,False
TXN_7490726,17,132,3,1,6,4,110.0,2022-02-01,False
TXN_2501669,11,87,1,2,4,5,167.5,2023-09-27,
TXN_3145941,11,169,2,1,7,4,32.0,2024-06-05,False
TXN_8930734,8,8,3,2,1,1,29.0,2023-04-04,False
TXN_9455438,17,60,2,1,3,5,160.0,2023-07-01,False
TXN_3742213,21,43,1,1,2,1,6.5,2023-12-10,True
TXN_7274761,11,177,3,1,8,9,180.0,2023-01-25,False
TXN_9169164,10,6,2,1,1,8,208.0,2024-10-09,
TXN_2092141,6,40,2,2,2,7,266.0,2022-11-05,False
TXN_3552188,23,101,1,2,5,1,18.5,2022-08-03,True
TXN_1738308,21,57,3,1,3,7,192.5,2024-06-28,
TXN_7661176,1,79,3,1,4,9,207.0,2023-06-15,
TXN_5407536,19,96,2,2,4,3,33.0,2023-09-08,
TXN_8242424,8,99,1,1,4,9,139.5,2022-05-30,
TXN_1653522,2,149,1,1,6,8,124.0,2022-12-08,True
TXN_3964623,22,164,1,1,7,3,109.5,2024-03-01,
TXN_5196281,20,64,1,1,3,5,182.5,2023-10-02,True
TXN_5324237,19,160,2,2,7,9,288.0,2023-11-09,False
TXN_7798410,20,117,3,2,5,1,41.0,2023-04-02,
TXN_5717880,8,6,1,2,1,6,156.0,2024-07-11,
TXN_8732641,3,79,1,2,4,10,230.0,2023-09-30,True
TXN_4219923,14,52,2,2,3,10,200.0,2024-03-15,True
TXN_3710830,13,25,1,1,1,4,68.0,2022-01-04,False
TXN_8568373,5,132,2,1,6,4,110.0,2022-03-23,True
TXN_3947387,17,70,3,2,3,7,66.5,2023-12-13,False
TXN_4589320,23,169,1,2,7,7,56.0,2024-09-25,False
TXN_8992034,5,198,1,1,8,3,42.0,2023-01-24,False
TXN_9452460,8,97,1,1,4,8,100.0,2022-04-18,
TXN_7871535,12,41,1,2,2,9,355.5,2022-05-15,
TXN_3314885,23,92,2,2,4,2,82.0,2024-01-17,True
TXN_2553920,3,181,3,2,8,3,78.0,2022-11-16,
TXN_7228490,24,166,1,1,7,8,316.0,2023-09-09,
TXN_9675839,9,199,2,1,8,2,31.0,2023-04-07,False
TXN_1140976,6,53,2,1,3,4,86.0,2024-05-01,False
TXN_2311938,1,118,2,2,5,9,58.5,2024-10-19,
TXN_3036860,8,89,1,2,4,8,292.0,2024-04-24,False
TXN_9732293,24,42,2,1,2,3,123.0,2022-08-06,True
TXN_3690471,5,165,3,1,7,2,76.0,2022-03-11,False
TXN_8689868,18,27,3,1,2,1,20.0,2024-01-20,
TXN_7853822,23,34,3,2,2,8,244.0,2022-07-24,
TXN_7795859,22,142,2,2,6,9,369.0,2023-10-09,False
TXN_7870096,6,43,1,1,2,5,32.5,2023-05-03,False
TXN_9030177,14,162,3,1,7,3,100.5,2023-04-16,False
TXN_9240994,16,135,3,2,6,8,256.0,2024-06-25,False
TXN_9988833,22,130,1,1,6,10,245.0,2022-12-12,True
TXN_4711190,23,62,3,2,3,4,134.0,2023-08-17,
TXN_4488397,4,6,3,1,1,7,182.0,2022-02-25,
TXN_8197865,10,159,3,2,7,3,91.5,2024-01-05,False
TXN_8480994,18,34,1,2,2,7,213.5,2024-02-21,False
TXN_1374187,1,2,1,1,1,5,100.0,2024-05-03,
TXN_8984027,12,88,1,1,4,4,140.0,2023-10-05,False
TXN_9128895,6,160,2,1,7,7,224.0,2024-05-27,
TXN_8451193,19,190,2,1,8,3,114.0,2024-02-29,True
TXN_7814128,1,18,3,2,1,6,39.0,2024-09-22,True
TXN_3658490,25,19,3,1,1,8,64.0,2024-09-30,
TXN_8092468,25,158,1,2,7,9,261.0,2023-08-18,
TXN_6040995,9,58,3,2,3,8,232.0,2022-07-24,False
TXN_2987293,8,44,2,1,2,9,72.0,2023-05-17,
TXN_4340415,14,197,1,2,8,10,125.0,2024-07-26,
TXN_2857681,21,103,3,1,5,2,43.0,2023-03-13,False
TXN_8514144,6,62,1,2,3,10,335.0,2023-07-04,True
TXN_7428897,16,142,2,1,6,8,328.0,2022-04-14,True
TXN_8831168,25,78,1,2,4,3,64.5,2023-11-12,True
TXN_8886498,16,77,3,2,4,5,100.0,2023-08-15,False
TXN_9554512,1,32,3,1,2,5,137.5,2024-11-21,True
TXN_5769114,21,173,3,1,7,7,98.0,2023-09-20,True
TXN_3907047,19,10,1,2,1,2,64.0,2022-01-27,True
TXN_7359698,24,28,2,2,2,8,172.0,2025-01-03,
TXN_3384705,17,73,1,1,3,3,42.0,2023-10-05,True
TXN_4173885,9,194,1,1,8,7,56.0,2022-08-15,False
TXN_9003520,21,141,3,1,6,5,197.5,2023-10-13,True
TXN_2453313,17,189,2,2,8,4,146.0,2023-04-20,
TXN_8917078,18,62,2,2,3,8,268.0,2022-10-15,False
TXN_1122145,6,97,3,1,4,5,62.5,2022-11-14,False
TXN_2635940,5,5,1,1,1,8,196.0,2024-04-13,False
TXN_6729334,17,39,1,2,2,9,328.5,2023-06-20,True
TXN_9478901,11,178,3,1,8,7,150.5,2022-09-23,True
TXN_5200691,16,125,2,1,5,9,153.0,2022-07-18,False
TXN_8957817,22,40,3,2,2,6,228.0,2024-12-05,
TXN_8126831,23,33,2,1,2,5,145.0,2023-11-25,
TXN_5862292,11,23,2,1,1,1,14.0,2023-04-16,
TXN_5444047,21,160,2,2,7,3,96.0,2022-01-12,False
TXN_6983480,17,154,3,2,7,1,23.0,2022-05-12,True
TXN_3067798,1,140,3,1,6,7,266.0,2024-09-02,True
TXN_1031561,14,182,3,1,8,6,165.0,2023-01-04,
TXN_5492495,19,146,3,1,6,5,55.0,2023-05-07,True
TXN_2917453,18,172,1,2,7,8,100.0,2022-01-14,True
TXN_2700658,19,5,3,2,1,9,220.5,2024-07-28,
TXN_5531565,21,3,3,1,1,8,172.0,2022-09-15,
TXN_9314258,6,137,1,1,6,2,67.0,2022-11-14,
TXN_5298336,21,101,1,2,5,5,92.5,2024-12-22,
TXN_8760288,17,101,2,2,5,2,37.0,2022-10-30,False
TXN_5606970,11,54,1,1,3,3,69.0,2024-07-07,
TXN_7282375,17,20,2,2,1,7,66.5,2024-06-11,False
TXN_8489525,12,60,2,1,3,2,64.0,2023-09-20,True
TXN_5328299,23,183,1,1,8,2,58.0,2022-01-17,False
TXN_3454798,4,172,1,1,7,4,50.0,2023-12-04,True
TXN_8283036,6,109,2,1,5,2,61.0,2024-09-30,False
TXN_2504184,3,154,3,1,7,3,69.0,2022-05-10,
TXN_1551643,23,53,2,1,3,3,64.5,2023-11-09,True
TXN_6764514,4,99,3,2,4,8,124.0,2022-07-23,True
TXN_8853331,25,28,2,2,2,5,107.5,2024-06-01,True
TXN_3333833,4,120,3,1,5,1,9.5,2024-08-08,
TXN_1422045,9,12,3,2,1,7,234.5,2024-08-17,False
TXN_8161781,12,93,3,2,4,9,58.5,2024-02-15,
TXN_9800440,16,133,3,2,6,6,174.0,2023-12-19,False
TXN_4482538,10,152,3,2,7,1,20.0,2023-12-11,
TXN_8508878,3,68,1,1,3,9,58.5,2023-10-05,True
TXN_2951536,12,3,1,2,1,6,129.0,2022-10-21,True
TXN_2933401,10,95,2,2,4,5,47.5,2023-09-05,
TXN_7817446,16,79,1,2,4,5,115.0,2022-02-16,
TXN_4235196,13,122,3,1,5,9,112.5,2024-02-28,False
TXN_5429014,17,79,2,1,4,5,115.0,2023-12-06,
TXN_1380719,18,92,3,2,4,7,287.0,2024-05-07,
TXN_7191353,8,8,3,1,1,10,290.0,2024-01-19,False
TXN_9575417,4,128,3,1,6,2,43.0,2022-05-15,False
TXN_8476669,17,34,3,2,2,5,152.5,2022-06-29,False
TXN_7672297,6,113,1,1,5,4,140.0,2023-03-30,True
TXN_3203935,2,63,1,1,3,6,210.0,2025-01-03,
TXN_4379449,19,181,2,1,8,7,182.0,2023-10-22,False
TXN_9930960,8,169,3,2,7,3,24.0,2023-11-02,False
TXN_6183279,6,102,2,2,5,4,80.0,2024-12-21,True
TXN_1481798,21,79,2,2,4,1,23.0,2023-05-09,False
TXN_7510710,16,90,3,2,4,4,152.0,2023-06-26,False
TXN_9177670,25,60,1,2,3,5,160.0,2024-10-20,True
TXN_5436799,15,20,3,1,1,2,19.0,2024-03-31,False
TXN_7124384,10,92,3,2,4,5,205.0,2024-11-07,
TXN_7964647,16,73,3,2,3,9,126.0,2022-03-27,True
TXN_4880413,17,127,1,1,6,8,160.0,2022-02-25,
TXN_3408382,21,137,1,1,6,3,100.5,2022-01-27,False
TXN_6486541,22,42,3,2,2,7,287.0,2023-09-29,False
TXN_6730028,9,40,3,1,2,1,38.0,2024-05-18,True
TXN_8879321,24,81,3,1,4,7,182.0,2024-04-28,True
TXN_1143989,2,28,3,1,2,1,21.5,2022-08-30,
TXN_9875507,15,56,3,2,3,4,104.0,2022-07-16,False
TXN_2912976,7,18,2,1,1,3,19.5,2024-04-05,True
TXN_5533070,12,87,3,2,4,1,33.5,2023-05-15,True
TXN_8685497,13,90,2,1,4,8,304.0,2022-08-22,False
TXN_7633013,8,2,2,2,1,2,40.0,2022-05-03,False
TXN_9341849,25,88,3,1,4,7,245.0,2024-11-16,
TXN_2024709,20,160,1,2,7,8,256.0,2022-05-17,
TXN_2333490,16,44,3,1,2,6,48.0,2024-02-13,False
TXN_5643700,16,24,1,2,1,1,15.5,2022-04-14,
TXN_7926265,18,189,2,2,8,9,328.5,2023-12-24,
TXN_2158875,7,173,3,2,7,3,42.0,2023-01-03,True
TXN_8763870,6,92,1,2,4,8,328.0,2024-07-26,
TXN_5456972,16,92,1,1,4,2,82.0,2023-11-05,True
TXN_2929086,25,42,3,1,2,5,205.0,2022-11-05,
TXN_2952993,8,22,2,1,1,1,12.5,2024-11-20,True
TXN_4801469,25,35,2,2,2,2,64.0,2023-11-12,
TXN_4714235,3,173,2,1,7,8,112.0,2023-11-27,
TXN_7881392,14,52,3,2,3,8,160.0,2023-05-13,
TXN_9315342,23,56,3,2,3,8,208.0,2024-07-18,False
TXN_6117034,15,53,3,1,3,2,43.0,2023-05-16,True
TXN_4691043,20,2,1,2,1,6,120.0,2022-05-06,True
TXN_8653997,20,7,2,1,1,8,220.0,2023-01-18,
TXN_1840133,7,2,2,2,1,9,180.0,2023-06-25,False
TXN_6563779,22,113,2,1,5,1,35.0,2023-07-27,True
TXN_3240724,24,199,1,1,8,10,155.0,2024-02-18,False
TXN_5709336,10,120,2,1,5,2,19.0,2025-01-18,True
TXN_6673236,22,157,3,1,7,5,137.5,2022-10-05,True
TXN_8631297,23,34,3,2,2,10,305.0,2022-02-15,
TXN_4884921,8,20,3,1,1,4,38.0,2022-12-28,
TXN_3056537,5,62,3,2,3,3,100.5,2024-08-06,True
TXN_4581027,10,191,1,1,8,7,276.5,2022-11-07,False
TXN_6438974,17,51,2,2,3,5,92.5,2024-06-29,
TXN_4062925,7,25,1,2,1,8,136.0,2023-08-10,False
TXN_7399994,8,114,3,1,5,5,182.5,2023-07-26,True
TXN_7005757,5,198,3,1,8,3,42.0,2023-05-28,
TXN_4116590,11,119,1,1,5,1,8.0,2022-04-24,True
TXN_9811351,7,93,3,1,4,6,39.0,2023-05-22,False
TXN_7478191,2,132,1,1,6,2,55.0,2023-12-26,True
TXN_6850311,3,37,1,1,2,2,67.0,2022-06-26,False
TXN_9969837,4,143,2,1,6,3,19.5,2024-03-17,
TXN_9576872,1,53,1,1,3,3,64.5,2022-11-15,True
TXN_4376840,21,55,3,2,3,8,196.0,2024-06-15,False
TXN_1148392,14,52,2,2,3,5,100.0,2022-08-05,False
TXN_2621151,24,7,2,2,1,5,137.5,2024-11-28,False
TXN_4261143,20,158,2,1,7,8,232.0,2022-12-11,True
TXN_2014213,24,108,2,2,5,3,87.0,2023-01-05,True
TXN_8528517,2,102,1,1,5,9,180.0,2022-07-13,
TXN_1738657,4,141,1,2,6,10,395.0,2023-07-13,
TXN_2665357,15,29,1,2,2,3,69.0,2022-12-24,False
TXN_5710989,21,17,2,1,1,10,410.0,2023-08-13,True
TXN_9779989,18,158,2,1,7,5,145.0,2022-03-11,
TXN_2305142,3,181,1,2,8,1,26.0,2024-08-06,False
TXN_5214483,22,59,2,1,3,2,61.0,2022-07-03,True
TXN_7097000,9,162,1,1,7,8,268.0,2023-10-15,
TXN_7172192,20,43,2,1,2,1,6.5,2023-07-03,True
TXN_4398511,7,147,1,1,6,5,62.5,2022-02-20,False
TXN_7000637,16,147,3,1,6,7,87.5,2024-12-29,
TXN_3857219,13,87,2,1,4,5,167.5,2022-01-21,
TXN_5878279,2,146,1,2,6,7,77.0,2024-02-25,False
TXN_8631857,11,114,3,1,5,4,146.0,2022-04-13,False
TXN_3972926,20,67,2,1,3,8,328.0,2022-10-11,False
TXN_2337021,17,75,1,1,3,1,17.0,2024-01-28,False
TXN_9213019,22,178,3,2,8,7,150.5,2023-03-29,False
TXN_2682265,24,85,1,1,4,1,32.0,2023-08-22,
TXN_5404975,16,51,1,2,3,8,148.0,2024-08-26,
TXN_3867607,19,137,2,2,6,3,100.5,2023-05-10,True
TXN_3348669,9,20,2,2,1,5,47.5,2022-02-21,True
TXN_4639911,20,121,3,1,5,1,11.0,2024-11-29,
TXN_8276463,24,77,3,2,4,6,120.0,2024-03-27,True
TXN_9719161,21,65,1,1,3,8,304.0,2024-09-11,
TXN_9544241,15,123,1,1,5,9,126.0,2023-07-07,False
TXN_6188649,1,100,1,1,4,7,119.0,2024-10-13,
TXN_4296408,4,29,1,2,2,6,138.0,2022-08-26,True
TXN_8711676,19,130,3,2,6,8,196.0,2022-01-09,True
TXN_9579049,8,126,1,2,6,10,185.0,2024-12-23,
TXN_2838184,21,71,2,2,3,8,88.0,2022-03-15,True
TXN_2396087,16,53,2,2,3,10,215.0,2022-03-12,False
TXN_6234812,6,73,2,1,3,6,84.0,2024-09-08,True
TXN_1547338,14,177,2,2,8,3,60.0,2023-03-21,False
TXN_8681656,19,142,1,2,6,8,328.0,2022-05-21,
TXN_6809427,16,146,3,2,6,2,22.0,2024-09-30,True
TXN_2314837,8,112,2,2,5,10,335.0,2024-06-21,
TXN_6500125,8,62,1,2,3,8,268.0,2024-11-09,False
TXN_9234803,10,27,1,1,2,8,160.0,2022-02-14,True
TXN_6970314,1,29,1,1,2,10,230.0,2023-01-10,
TXN_2169323,25,154,1,2,7,9,207.0,2024-05-22,True
TXN_4086512,13,107,3,2,5,2,55.0,2022-08-31,
TXN_9493303,13,63,2,2,3,10,350.0,2023-11-04,True
TXN_6023854,13,35,3,2,2,4,128.0,2022-01-31,
TXN_8077906,21,166,1,2,7,4,158.0,2024-09-03,
TXN_3515383,7,51,1,1,3,6,111.0,2023-09-13,True
TXN_6065064,3,195,3,1,8,4,38.0,2023-05-24,False
TXN_6286190,16,7,1,2,1,8,220.0,2023-07-23,
TXN_5308843,13,120,2,1,5,3,28.5,2022-12-24,True
TXN_4143842,5,29,3,1,2,10,230.0,2023-06-07,True
TXN_6878442,12,136,2,1,6,4,20.0,2022-02-23,True
TXN_3852840,22,127,1,1,6,2,40.0,2023-09-12,
TXN_1513426,13,21,1,2,1,6,66.0,2023-07-30,
TXN_2898737,11,64,3,2,3,7,255.5,2024-06-08,True
TXN_4865786,14,99,1,2,4,9,139.5,2023-02-25,False
TXN_8954299,18,182,2,2,8,8,220.0,2023-06-20,
TXN_6392061,16,16,3,2,1,5,197.5,2023-01-30,True
TXN_6811437,23,144,3,1,6,4,32.0,2024-01-28,False
TXN_5902799,15,169,2,2,7,4,32.0,2023-09-03,True
TXN_8674521,19,122,1,2,5,9,112.5,2023-01-22,
TXN_9708800,3,194,2,2,8,1,8.0,2022-03-18,
TXN_9917996,16,110,1,1,5,10,320.0,2023-07-12,
TXN_1294354,10,88,3,1,4,6,210.0,2024-07-06,True
TXN_3944336,15,154,2,1,7,1,23.0,2022-08-28,
TXN_9777557,18,95,3,2,4,9,85.5,2024-11-20,
TXN_5586175,8,25,1,1,1,6,102.0,2023-01-07,True
TXN_9703514,10,81,1,2,4,6,156.0,2023-05-20,
TXN_9063254,4,127,1,1,6,9,180.0,2022-04-02,False
TXN_7961558,16,104,3,2,5,1,23.0,2023-12-21,
TXN_3396013,15,33,3,2,2,2,58.0,2022-08-24,False
TXN_4425679,16,99,2,1,4,2,31.0,2022-11-09,False
TXN_4212096,19,17,3,2,1,2,82.0,2024-10-16,True
TXN_3046542,3,141,3,2,6,7,276.5,2024-04-09,False
TXN_5997049,3,73,2,1,3,7,98.0,2024-10-14,
TXN_5498797,24,10,3,2,1,4,128.0,2023-01-25,True
TXN_9961587,18,18,1,2,1,3,19.5,2022-11-21,False
TXN_5645945,1,158,2,2,7,8,232.0,2024-01-24,False
TXN_2752080,20,166,3,1,7,5,197.5,2023-02-18,True
TXN_3022586,24,30,3,1,2,5,122.5,2024-08-13,True
TXN_9365217,23,37,1,1,2,8,268.0,2024-05-11,False
TXN_8371014,10,87,1,1,4,10,335.0,2023-11-24,False
TXN_7275004,14,60,3,1,3,5,160.0,2024-08-14,False
TXN_6629897,11,9,2,1,1,7,213.5,2024-03-05,True
TXN_4459954,13,75,1,2,3,7,119.0,2024-12-10,
TXN_6921763,23,37,1,1,2,4,134.0,2023-06-15,False
TXN_5266615,20,193,3,1,8,3,19.5,2024-04-10,
TXN_6713692,24,151,3,2,7,7,129.5,2022-07-13,
TXN_8568204,23,109,3,1,5,10,305.0,2022-12-08,False
TXN_2648609,11,152,2,1,7,6,120.0,2022-09-23,False
TXN_7986151,17,112,3,2,5,5,167.5,2023-12-07,True
TXN_8350913,2,100,2,2,4,10,170.0,2022-05-31,False
TXN_6218354,8,108,3,1,5,4,116.0,2023-01-20,
TXN_5612933,23,47,1,1,2,7,87.5,2022-06-02,
TXN_1715848,8,53,1,1,3,5,107.5,2024-09-15,True
TXN_9209672,5,133,1,2,6,3,87.0,2024-06-05,False
TXN_1287015,5,20,3,2,1,6,57.0,2022-04-20,False
TXN_4786582,16,87,2,2,4,1,33.5,2023-12-18,
TXN_1630063,2,46,3,1,2,1,11.0,2024-04-15,
TXN_5432899,21,14,1,1,1,9,328.5,2022-01-13,
TXN_5936964,4,169,2,2,7,10,80.0,2024-11-12,False
TXN_8551130,19,142,1,2,6,7,287.0,2022-03-23,True
TXN_1195231,24,86,3,1,4,8,40.0,2022-11-28,False
TXN_2009520,6,199,1,1,8,8,124.0,2024-03-10,
TXN_2241242,25,141,3,1,6,5,197.5,2024-03-16,False
TXN_3095861,23,189,2,2,8,2,73.0,2024-08-21,
TXN_2654851,2,28,2,2,2,5,107.5,2024-01-12,False
TXN_3846417,17,25,1,1,1,2,34.0,2024-03-30,True
TXN_6434836,17,178,1,1,8,7,150.5,2024-05-16,True
TXN_6928841,2,45,3,1,2,6,57.0,2022-07-09,True
TXN_9885565,21,152,1,1,7,10,200.0,2023-01-24,False
TXN_3056004,22,33,2,2,2,5,145.0,2022-11-30,True
TXN_8219398,5,170,3,1,7,3,28.5,2023-10-24,True
TXN_7178378,24,19,1,2,1,4,32.0,2024-05-17,True
TXN_1055174,12,55,1,1,3,2,49.0,2022-06-17,True
TXN_6064627,1,19,1,2,1,9,72.0,2022-08-21,True
TXN_9313276,22,92,3,1,4,6,246.0,2023-02-02,True
TXN_1223573,14,72,2,1,3,3,37.5,2024-04-06,True
TXN_8835062,10,199,3,1,8,9,139.5,2022-11-02,True
TXN_9367468,25,158,1,1,7,4,116.0,2024-07-12,False
TXN_8782783,5,109,1,1,5,4,122.0,2022-03-06,True
TXN_2566784,10,79,3,2,4,9,207.0,2022-07-23,True
TXN_5853925,1,197,2,2,8,2,25.0,2024-06-23,True
TXN_9038879,16,31,3,2,2,1,26.0,2022-03-22,True
TXN_5277679,20,59,2,1,3,1,30.5,2023-06-08,False
TXN_9364068,16,34,1,2,2,8,244.0,2024-10-08,False
TXN_5023868,5,172,2,2,7,2,25.0,2022-02-22,
TXN_6893842,3,177,1,1,8,9,180.0,2023-03-24,
TXN_1785816,1,166,2,1,7,6,237.0,2024-01-16,True
TXN_2092821,21,98,1,1,4,6,84.0,2023-11-23,True
TXN_4702637,24,67,2,1,3,9,369.0,2024-06-20,True
TXN_1913617,10,178,2,2,8,1,21.5,2023-12-04,
TXN_7638443,25,65,3,2,3,4,152.0,2025-01-02,
TXN_8022463,18,140,2,1,6,7,266.0,2022-01-10,True
TXN_3480460,14,29,3,2,2,10,230.0,2023-02-22,
TXN_1198866,11,181,2,2,8,8,208.0,2022-01-12,False
TXN_7701507,10,183,3,2,8,4,116.0,2024-10-02,
TXN_3753292,17,96,2,2,4,8,88.0,2024-05-22,True
TXN_4297569,7,8,1,2,1,10,290.0,2023-05-10,False
TXN_9644345,5,55,1,2,3,2,49.0,2024-05-04,False
TXN_4857821,20,8,1,1,1,4,116.0,2024-03-02,False
TXN_5597551,3,71,1,1,3,5,55.0,2022-11-24,
TXN_1980146,18,134,1,2,6,8,244.0,2022-05-15,True
TXN_7489353,5,174,1,1,7,4,62.0,2024-10-30,
TXN_2694884,1,189,1,2,8,7,255.5,2024-12-13,True
TXN_8892525,19,59,2,1,3,5,152.5,2023-02-18,
TXN_1382113,23,12,3,2,1,1,33.5,2022-03-28,False
TXN_3256982,9,7,3,2,1,5,137.5,2022-07-31,True
TXN_8830578,18,97,1,2,4,9,112.5,2023-04-17,False
TXN_9103065,3,104,1,1,5,3,69.0,2022-05-21,True
TXN_8658665,22,195,1,1,8,5,47.5,2022-09-09,False
TXN_4369693,11,125,1,1,5,2,34.0,2022-07-02,True
TXN_9100315,6,10,3,2,1,10,320.0,2024-12-11,False
TXN_6237111,15,127,3,1,6,10,200.0,2023-07-01,
TXN_1955780,18,157,2,2,7,5,137.5,2023-07-12,
TXN_6038207,2,196,3,1,8,4,44.0,2024-12-26,False
TXN_6025445,6,39,1,1,2,10,365.0,2023-11-24,False
TXN_8591611,21,79,3,2,4,9,207.0,2024-08-14,True
TXN_9989402,5,6,1,2,1,5,130.0,2025-01-01,False
TXN_6469412,15,19,3,1,1,1,8.0,2023-04-04,True
TXN_9160928,11,198,3,2,8,1,14.0,2022-08-03,False
TXN_6928165,6,71,2,2,3,9,99.0,2022-05-24,True
TXN_8047214,19,159,1,2,7,4,122.0,2022-05-17,True
TXN_3404090,8,44,3,2,2,2,16.0,2022-07-27,False
TXN_7375815,4,15,1,2,1,9,342.0,2023-03-29,
TXN_4975771,21,120,3,2,5,7,66.5,2022-06-12,True
TXN_7887414,15,60,3,1,3,9,288.0,2023-05-26,False
TXN_2851908,22,157,1,2,7,1,27.5,2024-01-15,
TXN_7285632,4,135,1,1,6,6,192.0,2024-07-23,False
TXN_3635725,4,138,3,1,6,5,175.0,2024-06-22,True
TXN_8949666,1,183,3,1,8,2,58.0,2022-11-16,True
TXN_6241198,24,63,2,2,3,10,350.0,2023-10-02,False
TXN_7402104,3,71,2,2,3,8,88.0,2024-07-31,False
