transaction_id,status,time,date,card_type,city,amount,amount_raw
TXN_08406,failed,00:00:00,2025-09-26,MasterCard,Karaj,850000.0,850000.0
TXN_08407,success,16:40:00,2025-09-08,Discover,Isfahan,100000.0,100000.0
TXN_08408,failed,21:23:00,2025-09-06,MasterCard,Karaj,1050805.0,1050805.0
TXN_08409,success,18:00:00,2025-09-16,Visa,Tabriz,100.5,100.5
TXN_08410,failed,11:11:00,2025-09-24,Discover,Tehran,0.0,0.0
TXN_08411,failed,04:40:00,2025-09-16,MasterCard,Karaj,1883871.0,1883871.0
TXN_08412,failed,19:40:00,2025-09-07,Amex,Qom,1502601.0,1502601.0
TXN_08413,failed,01:51:00,2025-09-30,Discover,Ahvaz,0.0,0.0
TXN_08414,failed,02:37:00,2025-09-13,Visa,Shiraz,5000.0,-5000.0
TXN_08415,failed,23:17:00,2025-09-13,Visa,Tehran,5000.0,-5000.0
TXN_08416,failed,02:37:00,2025-09-05,Visa,Karaj,100.5,100.5
TXN_08417,failed,18:00:00,2025-09-25,Visa,Tehran,583952.0,583952.0
TXN_08418,success,18:45:00,2025-09-20,Visa,Tabriz,1158713.0,1158713.0
TXN_08419,failed,02:20:00,2025-09-22,Discover,Tehran,100.5,100.5
TXN_08420,failed,01:01:00,2025-09-18,MasterCard,Tabriz,,9999999999.0
TXN_08421,success,01:01:00,2025-09-15,Visa,Isfahan,999999.0,-999999.0
TXN_08422,failed,07:08:00,2025-09-18,Discover,Tehran,1883871.0,1883871.0
TXN_08423,failed,19:51:00,2025-09-02,MasterCard,Tabriz,650000.0,650000.0
TXN_08424,success,21:23:00,2025-09-10,Visa,Ahvaz,333333.0,333333.0
TXN_08425,failed,23:59:00,2025-09-23,MasterCard,Karaj,250000.0,250000.0
TXN_08426,failed,14:30:00,2025-09-13,Visa,Tehran,5000.0,-5000.0
TXN_08427,success,21:23:00,2025-09-18,Visa,Tehran,585954.0,585954.0
TXN_08428,success,11:11:00,2025-09-15,Discover,Tehran,1578078.0,1578078.0
TXN_08429,success,14:11:00,2025-09-12,MasterCard,Tehran,914282.0,914282.0
TXN_08430,success,12:12:00,2025-09-15,MasterCard,Mashhad,1578078.0,1578078.0
TXN_08431,success,11:11:00,2025-09-13,MasterCard,Tehran,999999.0,-999999.0
TXN_08432,success,11:11:00,2025-09-18,Visa,Tehran,123456.0,123456.0
TXN_08433,failed,04:40:00,2025-09-15,Discover,Tehran,1158713.0,1158713.0
TXN_08434,success,23:17:00,2025-09-25,MasterCard,Tehran,1158713.0,1158713.0
TXN_08435,failed,23:59:00,2025-09-23,MasterCard,Mashhad,300000.0,300000.0
TXN_08436,success,10:05:00,2025-09-11,Visa,,63489.0,63489.0
TXN_08437,success,19:19:00,2025-09-19,Amex,Tehran,1578078.0,1578078.0
TXN_08438,success,14:55:00,2025-09-03,Discover,Qom,100.5,100.5
TXN_08439,success,06:30:00,2025-09-07,MasterCard,Isfahan,5000.0,5000.0
TXN_08440,success,00:00:00,2025-09-21,Discover,Isfahan,300000.0,300000.0
TXN_08441,failed,10:05:00,2025-09-26,Amex,Tehran,1768588.0,1768588.0
TXN_08442,failed,04:04:00,2025-09-14,Discover,Qom,850000.0,850000.0
TXN_08443,failed,12:12:00,2025-09-14,Discover,Ahvaz,100.5,100.5
TXN_08444,success,09:00:00,2025-09-22,Visa,Shiraz,452545.0,452545.0
TXN_08445,success,17:17:00,2025-09-13,MasterCard,Mashhad,914465.0,914465.0
TXN_08446,success,14:11:00,2025-09-12,Amex,Ahvaz,452545.0,452545.0
TXN_08447,success,03:27:00,2025-09-24,Visa,Tehran,999999.0,-999999.0
TXN_08448,failed,17:17:00,2025-09-09,Visa,Tehran,0.0,0.0
TXN_08449,success,01:01:00,2025-09-01,Visa,Ahvaz,914465.0,914465.0
TXN_08450,success,18:00:00,2025-09-19,Visa,Mashhad,452545.0,452545.0
TXN_08451,success,23:59:00,2025-09-11,MasterCard,Tehran,585954.0,585954.0
TXN_08452,failed,04:15:00,2025-09-23,MasterCard,Tehran,1463119.0,1463119.0
TXN_08453,success,07:08:00,2025-09-22,Visa,Tabriz,0.0,0.0
TXN_08454,success,18:12:00,2025-09-23,Discover,Isfahan,1050805.0,1050805.0
TXN_08455,failed,23:59:00,2025-09-24,Visa,Tehran,999999.0,-999999.0
TXN_08456,success,14:55:00,2025-09-22,Discover,Tabriz,412308.0,412308.0
TXN_08457,failed,23:17:00,2025-09-19,Visa,Tehran,250000.0,250000.0
TXN_08458,success,23:59:00,2025-09-18,MasterCard,Mashhad,50200.0,50200.0
TXN_08459,success,22:27:00,2025-09-12,MasterCard,Tehran,5000.0,-5000.0
TXN_08460,failed,17:17:00,2025-09-23,MasterCard,Karaj,1000.0,1000.0
TXN_08461,success,20:33:00,2025-09-28,Visa,Tabriz,976246.0,976246.0
TXN_08462,success,11:11:00,2025-09-28,Discover,Shiraz,50200.0,50200.0
TXN_08463,success,07:07:00,2025-09-28,MasterCard,Tehran,5000.0,-5000.0
TXN_08464,success,08:08:00,2025-09-27,Visa,Tehran,200000.0,200000.0
TXN_08465,success,07:32:00,2025-09-01,Visa,Tehran,0.0,0.0
TXN_08466,success,19:51:00,2025-09-19,MasterCard,Shiraz,555555.0,555555.0
TXN_08467,failed,18:00:00,2025-09-28,Amex,Tehran,1427657.0,1427657.0
TXN_08468,failed,05:56:00,2025-09-27,Visa,Tabriz,976246.0,976246.0
TXN_08469,success,11:11:00,2025-09-20,Visa,Tehran,585954.0,585954.0
TXN_08470,success,21:23:00,2025-09-29,Discover,Qom,850000.0,850000.0
TXN_08471,failed,13:13:00,2025-09-30,Discover,Tabriz,50200.0,50200.0
TXN_08472,failed,05:56:00,2025-09-17,MasterCard,Tehran,123456.0,123456.0
TXN_08473,success,17:17:00,2025-09-05,Discover,Ahvaz,300000.0,300000.0
TXN_08474,failed,11:11:00,2025-09-26,Discover,Karaj,900000.0,900000.0
TXN_08475,success,00:00:00,2025-09-03,Visa,Tehran,1427657.0,1427657.0
TXN_08476,success,08:08:00,2025-09-02,Visa,Ahvaz,123456.0,123456.0
TXN_08477,success,22:27:00,2025-09-03,Discover,Tabriz,976246.0,976246.0
TXN_08478,failed,15:45:00,2025-09-08,Visa,Qom,1158713.0,1158713.0
TXN_08479,success,09:00:00,2025-09-16,MasterCard,Karaj,1000.0,1000.0
TXN_08480,success,08:08:00,2025-09-06,Discover,Tehran,1472823.0,1472823.0
TXN_08481,failed,02:30:00,2025-09-13,Visa,Tehran,1578078.0,1578078.0
TXN_08482,failed,08:08:00,2025-09-30,Visa,Tehran,999999.0,-999999.0
TXN_08483,failed,02:20:00,2025-09-23,MasterCard,Tehran,1502601.0,1502601.0
TXN_08484,failed,20:20:00,2025-09-28,Visa,Tehran,0.0,0.0
TXN_08485,failed,11:11:00,2025-09-22,Visa,Karaj,12345.0,12345.0
TXN_08486,failed,13:10:00,2025-09-22,Discover,Karaj,250000.0,250000.0
TXN_08487,success,10:05:00,2025-09-16,MasterCard,Tehran,100.5,100.5
TXN_08488,success,01:51:00,2025-09-28,Visa,Karaj,,9999999999.0
TXN_08489,failed,00:00:00,2025-09-16,Visa,Shiraz,1427657.0,1427657.0
TXN_08490,success,21:21:00,2025-09-03,MasterCard,Tabriz,1782689.0,1782689.0
TXN_08491,success,14:30:00,2025-09-28,Discover,Tabriz,650000.0,650000.0
TXN_08492,success,23:59:00,2025-09-13,Discover,Tabriz,100000.0,100000.0
TXN_08493,failed,19:51:00,2025-09-14,MasterCard,Karaj,123456.0,123456.0
TXN_08494,success,05:56:00,2025-09-08,MasterCard,Tabriz,999999.0,-999999.0
TXN_08495,success,13:13:00,2025-09-12,Visa,Tabriz,419089.0,419089.0
TXN_08496,failed,13:10:00,2025-09-23,Visa,Tehran,12345.0,12345.0
TXN_08497,failed,03:27:00,2025-09-23,Discover,Tehran,0.0,0.0
TXN_08498,success,02:37:00,2025-09-22,MasterCard,Ahvaz,1050805.0,1050805.0
TXN_08499,success,13:13:00,2025-09-21,Visa,Mashhad,5000.0,-5000.0
TXN_08500,success,19:51:00,2025-09-26,MasterCard,Tehran,120000.0,120000.0
TXN_08501,success,18:45:00,2025-09-08,Amex,Tabriz,443463.0,443463.0
TXN_08502,failed,04:15:00,2025-09-21,Visa,Shiraz,177050.0,177050.0
TXN_08503,success,20:20:00,2025-09-25,Visa,Tabriz,1768588.0,1768588.0
TXN_08504,failed,18:45:00,2025-09-09,Visa,Tabriz,205000.0,205000.0
TXN_08505,failed,23:59:00,2025-09-01,MasterCard,Karaj,205000.0,205000.0
TXN_08506,success,23:59:00,2025-09-06,MasterCard,Ahvaz,0.0,0.0
TXN_08507,failed,12:12:00,2025-09-23,MasterCard,Tabriz,419089.0,419089.0
TXN_08508,failed,13:13:00,2025-09-19,MasterCard,Tehran,419089.0,419089.0
TXN_08509,success,20:20:00,2025-09-23,Visa,Isfahan,177050.0,177050.0
TXN_08510,success,02:54:00,2025-09-11,Visa,Ahvaz,200000.0,200000.0
TXN_08511,failed,02:24:00,2025-09-11,Discover,Tehran,555555.0,555555.0
TXN_08512,success,10:48:00,2025-09-23,Discover,Shiraz,1050805.0,1050805.0
TXN_08513,failed,18:45:00,2025-09-30,Amex,Tehran,471227.0,471227.0
TXN_08514,failed,21:23:00,2025-09-13,MasterCard,Tehran,0.0,0.0
TXN_08515,success,02:30:00,2025-09-11,MasterCard,Tehran,1050805.0,1050805.0
TXN_08516,failed,02:30:00,2025-09-18,MasterCard,Tehran,419089.0,419089.0
TXN_08517,success,05:56:00,2025-09-23,Visa,Shiraz,0.0,0.0
TXN_08518,failed,12:12:00,2025-09-15,Visa,Ahvaz,850000.0,850000.0
TXN_08519,success,03:00:00,2025-09-01,Visa,Mashhad,999999.0,-999999.0
TXN_08520,failed,15:45:00,2025-09-21,MasterCard,Tabriz,471227.0,471227.0
TXN_08521,success,02:37:00,2025-09-25,MasterCard,Tehran,650000.0,650000.0
TXN_08522,success,02:20:00,2025-09-07,Visa,Tehran,,9999999999.0
TXN_08523,failed,20:20:00,2025-09-23,Amex,Qom,,9999999999.0
TXN_08524,success,14:00:00,2025-09-27,MasterCard,Isfahan,452545.0,452545.0
TXN_08525,failed,02:24:00,2025-09-13,Visa,Mashhad,850000.0,850000.0
TXN_08526,success,06:30:00,2025-09-12,Amex,Qom,471227.0,471227.0
TXN_08527,failed,20:33:00,2025-09-18,MasterCard,Mashhad,1768588.0,1768588.0
TXN_08528,success,06:06:00,2025-09-24,Discover,Tabriz,914465.0,914465.0
TXN_08529,success,06:30:00,2025-09-19,MasterCard,Karaj,1305967.0,1305967.0
TXN_08530,failed,03:00:00,2025-09-15,Visa,Tehran,914465.0,914465.0
TXN_08531,failed,19:51:00,2025-09-08,MasterCard,Tehran,443463.0,443463.0
TXN_08532,failed,07:08:00,2025-09-19,,Mashhad,100.5,100.5
TXN_08533,failed,08:08:00,2025-09-10,MasterCard,Qom,583952.0,583952.0
TXN_08534,failed,23:59:00,2025-09-07,Discover,Tabriz,333333.0,333333.0
TXN_08535,success,09:09:00,2025-09-18,MasterCard,Qom,774681.0,774681.0
TXN_08536,failed,15:45:00,2025-09-16,Discover,Mashhad,555555.0,555555.0
TXN_08537,failed,02:20:00,2025-09-20,Visa,Isfahan,12345.0,12345.0
TXN_08538,success,14:11:00,2025-09-27,Amex,Shiraz,555555.0,555555.0
TXN_08539,failed,05:56:00,2025-09-06,Visa,Tehran,1472823.0,1472823.0
TXN_08540,success,13:13:00,2025-09-27,Visa,Mashhad,471227.0,471227.0
TXN_08541,success,19:19:00,2025-09-09,MasterCard,Ahvaz,300000.0,300000.0
TXN_08542,failed,13:13:00,2025-09-21,Amex,Tabriz,12345.0,12345.0
TXN_08543,failed,19:40:00,2025-09-13,Visa,Ahvaz,100.5,100.5
TXN_08544,failed,13:13:00,2025-09-25,Amex,Shiraz,1883871.0,1883871.0
TXN_08545,failed,12:44:00,2025-09-21,,Shiraz,5000.0,-5000.0
TXN_08546,failed,07:32:00,2025-09-26,Visa,Tehran,63489.0,63489.0
TXN_08547,success,03:27:00,2025-09-08,MasterCard,Tabriz,205000.0,205000.0
TXN_08548,failed,15:45:00,2025-09-16,MasterCard,Isfahan,205000.0,205000.0
TXN_08549,failed,11:11:00,2025-09-13,MasterCard,Tehran,555555.0,555555.0
TXN_08550,success,09:00:00,2025-09-13,Visa,Karaj,5000.0,5000.0
TXN_08551,failed,10:48:00,2025-09-17,Visa,Karaj,177050.0,177050.0
TXN_08552,success,12:12:00,2025-09-23,Visa,Isfahan,999999.0,-999999.0
TXN_08553,success,04:40:00,2025-09-20,MasterCard,Isfahan,1782689.0,1782689.0
TXN_08554,failed,20:33:00,2025-09-05,MasterCard,Shiraz,1.0,-1.0
TXN_08555,failed,02:54:00,2025-09-22,Visa,Tehran,545116.0,545116.0
TXN_08556,success,19:40:00,2025-09-21,Amex,Tabriz,1768588.0,1768588.0
TXN_08557,success,02:30:00,2025-09-28,,Isfahan,177050.0,177050.0
TXN_08558,success,13:13:00,2025-09-17,MasterCard,Mashhad,1305967.0,1305967.0
TXN_08559,failed,07:32:00,2025-09-28,MasterCard,Mashhad,914282.0,914282.0
TXN_08560,failed,08:08:00,2025-09-09,Visa,Tabriz,1387769.0,1387769.0
TXN_08561,success,18:45:00,2025-09-02,Visa,Qom,200000.0,200000.0
TXN_08562,failed,10:05:00,2025-09-25,Visa,Tehran,100.5,100.5
TXN_08563,success,01:51:00,2025-09-26,Visa,Tehran,585954.0,585954.0
TXN_08564,failed,10:05:00,2025-09-18,MasterCard,Karaj,1782689.0,1782689.0
TXN_08565,failed,02:54:00,2025-09-09,Discover,Shiraz,1158713.0,1158713.0
TXN_08566,failed,18:45:00,2025-09-06,Visa,Tehran,63489.0,63489.0
TXN_08567,failed,14:11:00,2025-09-11,Visa,Shiraz,999999.0,-999999.0
TXN_08568,failed,01:01:00,2025-09-25,Amex,Shiraz,,9999999999.0
TXN_08569,success,12:12:00,2025-09-29,MasterCard,Ahvaz,0.0,0.0
TXN_08570,failed,20:33:00,2025-09-06,Visa,Tabriz,1463119.0,1463119.0
TXN_08571,success,18:12:00,2025-09-06,Discover,Qom,585954.0,585954.0
TXN_08572,success,17:17:00,2025-09-13,Discover,Mashhad,976246.0,976246.0
TXN_08573,failed,19:51:00,2025-09-11,Visa,Isfahan,999999.0,-999999.0
TXN_08574,failed,08:08:00,2025-09-14,MasterCard,Tehran,5000.0,-5000.0
TXN_08575,success,04:15:00,2025-09-02,Amex,Tabriz,583952.0,583952.0
TXN_08576,success,09:45:00,2025-09-08,MasterCard,Tabriz,914465.0,914465.0
TXN_08577,failed,02:30:00,2025-09-03,Discover,Karaj,471227.0,471227.0
TXN_08578,success,07:08:00,2025-09-23,Visa,Tehran,914465.0,914465.0
TXN_08579,success,00:00:00,2025-09-21,MasterCard,Tabriz,1782689.0,1782689.0
TXN_08580,success,21:23:00,2025-09-03,Visa,Tehran,63489.0,63489.0
TXN_08581,failed,22:27:00,2025-09-01,MasterCard,,914282.0,914282.0
TXN_08582,failed,19:51:00,2025-09-24,Visa,Karaj,343679.0,343679.0
TXN_08583,failed,21:10:00,2025-09-19,Discover,Tehran,300000.0,300000.0
TXN_08584,failed,09:00:00,2025-09-18,Visa,Tehran,1.0,-1.0
TXN_08585,success,05:56:00,2025-09-17,Visa,Ahvaz,1883871.0,1883871.0
TXN_08586,failed,12:34:00,2025-09-20,Discover,Karaj,914465.0,914465.0
TXN_08587,success,02:30:00,2025-09-29,Visa,Tehran,5000.0,5000.0
TXN_08588,failed,21:10:00,2025-09-24,MasterCard,Tehran,0.0,0.0
TXN_08589,failed,06:06:00,2025-09-13,,Tabriz,177050.0,177050.0
TXN_08590,failed,23:17:00,2025-09-03,MasterCard,Tabriz,100.5,100.5
TXN_08591,success,11:11:00,2025-09-30,Discover,Tehran,585954.0,585954.0
TXN_08592,failed,11:11:00,2025-09-01,MasterCard,Isfahan,774681.0,774681.0
TXN_08593,failed,10:48:00,2025-09-04,Visa,Ahvaz,177050.0,177050.0
TXN_08594,success,15:45:00,2025-09-25,Visa,Ahvaz,0.0,0.0
TXN_08595,success,10:48:00,2025-09-13,MasterCard,Isfahan,774681.0,774681.0
TXN_08596,success,10:48:00,2025-09-17,Visa,Karaj,914465.0,914465.0
TXN_08597,success,09:09:00,2025-09-28,Visa,Tehran,0.0,0.0
TXN_08598,success,23:59:00,2025-09-30,,Isfahan,0.0,0.0
TXN_08599,failed,08:59:00,2025-09-11,Visa,Tehran,5000.0,-5000.0
TXN_08600,failed,14:30:00,2025-09-02,Discover,Tehran,100.5,100.5
TXN_08601,success,07:08:00,2025-09-25,MasterCard,Isfahan,1578078.0,1578078.0
TXN_08602,failed,02:30:00,2025-09-16,Amex,Ahvaz,200000.0,200000.0
TXN_08603,success,08:08:00,2025-09-02,,Shiraz,999999.0,-999999.0
TXN_08604,success,12:12:00,2025-09-29,MasterCard,Shiraz,250000.0,250000.0
TXN_08605,failed,03:27:00,2025-09-19,Amex,Tehran,120000.0,120000.0
TXN_08606,success,12:12:00,2025-09-23,Discover,Tehran,1427657.0,1427657.0
TXN_08607,success,02:24:00,2025-09-19,Visa,Ahvaz,177050.0,177050.0
TXN_08608,failed,05:56:00,2025-09-25,Visa,Tehran,452545.0,452545.0
TXN_08609,success,10:48:00,2025-09-16,Visa,Tehran,999999.0,-999999.0
TXN_08610,success,01:01:00,2025-09-22,Visa,Qom,120000.0,120000.0
TXN_08611,success,18:00:00,2025-09-19,Amex,Isfahan,914465.0,914465.0
TXN_08612,success,09:45:00,2025-09-09,Visa,Tehran,177050.0,177050.0
TXN_08613,failed,14:02:00,2025-09-01,MasterCard,Isfahan,914282.0,914282.0
TXN_08614,failed,23:17:00,2025-09-10,Amex,Shiraz,585954.0,585954.0
TXN_08615,failed,14:00:00,2025-09-19,MasterCard,Tehran,585954.0,585954.0
TXN_08616,success,14:30:00,2025-09-01,Visa,Shiraz,900000.0,900000.0
TXN_08617,failed,19:51:00,2025-09-02,Amex,Tehran,300000.0,300000.0
TXN_08618,failed,00:00:00,2025-09-16,Discover,Tehran,100000.0,100000.0
TXN_08619,success,23:17:00,2025-09-12,MasterCard,Tabriz,1305967.0,1305967.0
TXN_08620,failed,22:27:00,2025-09-08,Visa,Tehran,100.5,100.5
TXN_08621,failed,10:48:00,2025-09-23,Visa,Tehran,200000.0,200000.0
TXN_08622,success,02:20:00,2025-09-18,Visa,Tabriz,1578078.0,1578078.0
TXN_08623,failed,07:07:00,2025-09-02,Visa,Shiraz,976246.0,976246.0
TXN_08624,success,10:05:00,2025-09-25,Amex,Isfahan,412308.0,412308.0
TXN_08625,failed,13:13:00,2025-09-29,Discover,Mashhad,471227.0,471227.0
TXN_08626,failed,02:24:00,2025-09-13,Amex,Tehran,0.0,0.0
TXN_08627,failed,19:29:00,2025-09-06,Discover,Karaj,976246.0,976246.0
TXN_08628,failed,10:05:00,2025-09-21,MasterCard,Tabriz,419089.0,419089.0
TXN_08629,failed,03:00:00,2025-09-26,MasterCard,Tabriz,1463119.0,1463119.0
TXN_08630,failed,14:11:00,2025-09-06,,Tabriz,585954.0,585954.0
TXN_08631,success,22:27:00,2025-09-09,Amex,Ahvaz,650000.0,650000.0
TXN_08632,success,09:45:00,2025-09-16,Visa,Mashhad,1463119.0,1463119.0
TXN_08633,success,02:30:00,2025-09-11,MasterCard,Tehran,100.5,100.5
TXN_08634,success,11:11:00,2025-09-07,Discover,Karaj,850000.0,850000.0
TXN_08635,success,15:45:00,2025-09-10,Discover,Tabriz,900000.0,900000.0
TXN_08636,failed,06:30:00,2025-09-10,Discover,Ahvaz,1463119.0,1463119.0
TXN_08637,failed,04:04:00,2025-09-30,Visa,Mashhad,250000.0,250000.0
TXN_08638,success,19:19:00,2025-09-25,Visa,Tabriz,583952.0,583952.0
TXN_08639,failed,01:51:00,2025-09-20,MasterCard,Isfahan,0.0,0.0
TXN_08640,failed,07:07:00,2025-09-18,Visa,Tehran,999999.0,-999999.0
TXN_08641,failed,11:11:00,2025-09-28,Discover,Mashhad,1000.0,1000.0
TXN_08642,failed,10:48:00,2025-09-24,MasterCard,Karaj,1768588.0,1768588.0
TXN_08643,success,23:59:00,2025-09-20,Amex,Mashhad,914282.0,914282.0
TXN_08644,failed,13:13:00,2025-09-29,MasterCard,Isfahan,914465.0,914465.0
TXN_08645,failed,20:33:00,2025-09-09,Visa,Ahvaz,200000.0,200000.0
TXN_08646,failed,20:20:00,2025-09-15,MasterCard,Karaj,50200.0,50200.0
TXN_08647,failed,17:17:00,2025-09-04,Amex,Tehran,,9999999999.0
TXN_08648,success,03:00:00,2025-09-08,Visa,Tabriz,5000.0,5000.0
TXN_08649,failed,09:00:00,2025-09-09,Discover,Mashhad,99999.0,99999.0
TXN_08650,failed,19:29:00,2025-09-13,MasterCard,Tabriz,900000.0,900000.0
TXN_08651,success,09:09:00,2025-09-09,MasterCard,Ahvaz,774681.0,774681.0
TXN_08652,failed,12:44:00,2025-09-26,MasterCard,Tehran,1578078.0,1578078.0
TXN_08653,failed,04:15:00,2025-09-04,MasterCard,Ahvaz,250000.0,250000.0
TXN_08654,success,21:10:00,2025-09-17,MasterCard,Shiraz,452545.0,452545.0
TXN_08655,success,03:27:00,2025-09-16,Amex,Tabriz,1463119.0,1463119.0
TXN_08656,failed,12:34:00,2025-09-15,Discover,Isfahan,1387769.0,1387769.0
TXN_08657,success,10:05:00,2025-09-03,Amex,Tehran,583952.0,583952.0
TXN_08658,failed,10:05:00,2025-09-25,Discover,Tabriz,1883871.0,1883871.0
TXN_08659,failed,07:07:00,2025-09-20,Discover,Karaj,1158713.0,1158713.0
TXN_08660,failed,07:08:00,2025-09-05,Visa,Isfahan,585954.0,585954.0
TXN_08661,failed,02:37:00,2025-09-23,Visa,Karaj,333333.0,333333.0
TXN_08662,failed,18:45:00,2025-09-05,Visa,Mashhad,1883871.0,1883871.0
TXN_08663,failed,18:45:00,2025-09-20,Visa,Tehran,0.0,0.0
TXN_08664,failed,20:20:00,2025-09-15,Discover,Mashhad,0.0,0.0
TXN_08665,success,10:48:00,2025-09-18,MasterCard,Ahvaz,343679.0,343679.0
TXN_08666,failed,08:59:00,2025-09-15,Visa,Tabriz,,9999999999.0
TXN_08667,failed,04:04:00,2025-09-02,Amex,Shiraz,0.0,0.0
TXN_08668,failed,22:27:00,2025-09-29,Amex,Tehran,0.0,0.0
TXN_08669,failed,00:00:00,2025-09-13,MasterCard,Tehran,0.0,0.0
TXN_08670,success,10:48:00,2025-09-04,Visa,Isfahan,976246.0,976246.0
TXN_08671,success,16:16:00,2025-09-10,Amex,Isfahan,1050805.0,1050805.0
TXN_08672,failed,17:17:00,2025-09-13,Visa,Ahvaz,450000.0,450000.0
TXN_08673,failed,08:08:00,2025-09-10,Visa,Mashhad,5000.0,5000.0
TXN_08674,failed,04:40:00,2025-09-29,Visa,Tehran,914465.0,914465.0
TXN_08675,success,07:08:00,2025-09-09,Amex,Shiraz,0.0,0.0
TXN_08676,success,10:48:00,2025-09-08,Visa,Mashhad,1472823.0,1472823.0
TXN_08677,success,13:13:00,2025-09-03,Discover,Tabriz,471227.0,471227.0
TXN_08678,failed,11:11:00,2025-09-16,MasterCard,Ahvaz,914282.0,914282.0
TXN_08679,failed,21:23:00,2025-09-14,Amex,Tehran,177050.0,177050.0
TXN_08680,success,21:21:00,2025-09-09,Amex,Tehran,1502601.0,1502601.0
TXN_08681,failed,07:08:00,2025-09-30,Visa,Isfahan,1427657.0,1427657.0
TXN_08682,success,13:13:00,2025-09-21,Amex,Mashhad,774681.0,774681.0
TXN_08683,failed,09:45:00,2025-09-11,Visa,Tehran,999999.0,-999999.0
TXN_08684,failed,12:12:00,2025-09-03,MasterCard,Ahvaz,900000.0,900000.0
TXN_08685,success,11:11:00,2025-09-05,MasterCard,Tehran,1782689.0,1782689.0
TXN_08686,failed,14:02:00,2025-09-29,Amex,Qom,1578078.0,1578078.0
TXN_08687,failed,18:00:00,2025-09-10,MasterCard,Tabriz,300000.0,300000.0
TXN_08688,failed,12:12:00,2025-09-13,MasterCard,Mashhad,0.0,0.0
TXN_08689,success,02:54:00,2025-09-04,Visa,Karaj,1472823.0,1472823.0
TXN_08690,failed,07:08:00,2025-09-24,MasterCard,Mashhad,0.0,0.0
TXN_08691,success,03:27:00,2025-09-13,MasterCard,Tehran,0.0,0.0
TXN_08692,success,10:48:00,2025-09-12,Amex,Mashhad,585954.0,585954.0
TXN_08693,success,02:24:00,2025-09-05,Visa,Tehran,1472823.0,1472823.0
TXN_08694,success,16:16:00,2025-09-10,Visa,Isfahan,443463.0,443463.0
TXN_08695,success,07:08:00,2025-09-28,Amex,Mashhad,1578078.0,1578078.0
TXN_08696,failed,10:05:00,2025-09-24,Visa,Shiraz,545116.0,545116.0
TXN_08697,failed,07:08:00,2025-09-09,MasterCard,Mashhad,300000.0,300000.0
TXN_08698,failed,19:19:00,2025-09-20,,Tehran,471227.0,471227.0
TXN_08699,failed,06:30:00,2025-09-07,Discover,Tehran,914465.0,914465.0
TXN_08700,failed,23:17:00,2025-09-02,Visa,Shiraz,,9999999999.0
TXN_08701,failed,02:24:00,2025-09-22,Visa,Tabriz,914282.0,914282.0
TXN_08702,success,12:34:00,2025-09-24,Amex,Tehran,999999.0,-999999.0
TXN_08703,failed,02:30:00,2025-09-28,MasterCard,Tehran,5000.0,-5000.0
TXN_08704,failed,10:05:00,2025-09-23,Discover,Tehran,63489.0,63489.0
TXN_08705,success,10:05:00,2025-09-07,MasterCard,Shiraz,5000.0,-5000.0
TXN_08706,failed,03:27:00,2025-09-08,Amex,Qom,1387769.0,1387769.0
TXN_08707,success,00:00:00,2025-09-07,Visa,Tehran,0.0,0.0
TXN_08708,failed,12:44:00,2025-09-21,Discover,Tabriz,0.0,0.0
TXN_08709,success,11:11:00,2025-09-23,MasterCard,Qom,250000.0,250000.0
TXN_08710,failed,06:06:00,2025-09-29,Discover,Tabriz,1158713.0,1158713.0
TXN_08711,failed,16:40:00,2025-09-14,MasterCard,Karaj,1050805.0,1050805.0
TXN_08712,success,18:45:00,2025-09-26,Visa,Tehran,12345.0,12345.0
TXN_08713,failed,11:11:00,2025-09-19,Discover,Tehran,450000.0,450000.0
TXN_08714,failed,04:15:00,2025-09-05,Visa,Karaj,1387769.0,1387769.0
TXN_08715,success,23:59:00,2025-09-23,Visa,Karaj,343679.0,343679.0
TXN_08716,failed,19:51:00,2025-09-25,Discover,Tabriz,0.0,0.0
TXN_08717,failed,22:27:00,2025-09-18,Visa,Karaj,1.0,1.0
TXN_08718,failed,19:40:00,2025-09-20,Visa,Isfahan,12345.0,12345.0
TXN_08719,failed,03:27:00,2025-09-12,Visa,Shiraz,1768588.0,1768588.0
TXN_08720,failed,12:44:00,2025-09-23,Discover,Tabriz,412308.0,412308.0
TXN_08721,success,22:27:00,2025-09-17,Amex,Karaj,177050.0,177050.0
TXN_08722,failed,21:21:00,2025-09-13,MasterCard,Tehran,0.0,0.0
TXN_08723,success,19:51:00,2025-09-02,MasterCard,Karaj,100.5,100.5
TXN_08724,failed,04:40:00,2025-09-25,Visa,Karaj,1578078.0,1578078.0
TXN_08725,failed,07:32:00,2025-09-13,Amex,Shiraz,205000.0,205000.0
TXN_08726,success,21:23:00,2025-09-26,Amex,Tehran,12345.0,12345.0
TXN_08727,success,11:11:00,2025-09-07,MasterCard,Tabriz,177050.0,177050.0
TXN_08728,success,20:33:00,2025-09-28,Discover,Mashhad,1463119.0,1463119.0
TXN_08729,failed,01:01:00,2025-09-10,Visa,Tabriz,100000.0,100000.0
TXN_08730,failed,03:00:00,2025-09-23,Discover,Tehran,100.5,100.5
TXN_08731,success,10:05:00,2025-09-06,Visa,Tehran,999999.0,-999999.0
